session,site,habitat,octocoral,stony,relief_cm,species_order,family,binomial,species,size_bin,predator_presence,nocturnal,position,behavior,max_length,colouration,cryptic_behaviour,SVC_date,SVC_max_depth,SVC_area,SVC_abundance,SVC_density,pred_date,pred_depth,pred_area,pred_abundance,pred_density,SVC_pred_difference,total_density,log_difference,average_depth
172,KL-W12,Continuous,45,2,21.16,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,6,1,1,demersal,solitary,33,conspicuous,1,2014-09-26,55,153.93804,0,0,2014-09-26,55,2000,3,0.0015,-0.0015,0.0015,-0.9162907318741551,55
172,KL-W12,Continuous,45,2,21.16,Perciformes,Lutjanidae,Lutjanus analis,mutton snapper,6,1,0,demersal,solitary,94,cryptic,0,2014-09-26,55,153.93804,0,0,2014-09-26,55,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,55
172,KL-W12,Continuous,45,2,21.16,Perciformes,Epinephelidae,Epinephelus guttatus,red hind,6,1,0,demersal,solitary,76,conspicuous,0,2014-09-26,55,153.93804,0,0,2014-09-26,55,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,55
174,FKSP1,Patch,0,15,64.8,Anguilliformes,Muraenidae,Gymnothorax funebris,green moray,6,1,1,demersal,solitary,250,none,1,2014-09-28,15,28.27433388,0,0,2014-09-28,15,648,1,0.0015432098765432098,-0.0015432098765432098,0.0015432098765432098,-0.9334270141171421,15
174,FKSP1,Patch,0,15,64.8,Perciformes,Epinephelidae,Epinephelus striatus,nassau grouper,6,1,0,demersal,solitary,100,conspicuous,1,2014-09-28,15,28.27433388,0,0,2014-09-28,15,648,1,0.0015432098765432098,-0.0015432098765432098,0.0015432098765432098,-0.9334270141171421,15
175,Ten 2A,Continuous,20,5,30.846153846153847,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,3,1,1,demersal,solitary,33,conspicuous,1,2014-09-28,33,153.93804,1,0.006496120127292773,2014-09-28,32,2000,3,0.0015,0.004996120127292773,0.007996120127292772,1.0980948384528721,32.5
175,Ten 2A,Continuous,20,5,30.846153846153847,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,4,1,1,demersal,solitary,33,conspicuous,1,2014-09-28,33,153.93804,1,0.006496120127292773,2014-09-28,32,2000,5,0.0025,0.003996120127292772,0.008996120127292773,0.7616226018316592,32.5
175,Ten 2A,Continuous,20,5,30.846153846153847,Perciformes,Haemulidae,Anisotremus surinamensis,black margate,6,1,0,demersal,solitary,76,cryptic,1,2014-09-28,33,153.93804,0,0,2014-09-28,32,2000,2,0.001,-0.001,0.001,-0.6931471805599454,32.5
175,Ten 2A,Continuous,20,5,30.846153846153847,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,5,1,1,demersal,solitary,33,conspicuous,1,2014-09-28,33,153.93804,0,0,2014-09-28,32,2000,2,0.001,-0.001,0.001,-0.6931471805599454,32.5
175,Ten 2A,Continuous,20,5,30.846153846153847,Perciformes,Epinephelidae,Mycteroperca microlepis,gag grouper,6,1,0,demersal,solitary,145,none,1,2014-09-28,33,153.93804,0,0,2014-09-28,32,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,32.5
175,Ten 2A,Continuous,20,5,30.846153846153847,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,1,1,1,demersal,solitary,33,conspicuous,1,2014-09-28,33,153.93804,0,0,2014-09-28,32,2000,3,0.0015,-0.0015,0.0015,-0.9162907318741551,32.5
175,Ten 2A,Continuous,20,5,30.846153846153847,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,2,1,1,demersal,solitary,33,conspicuous,1,2014-09-28,33,153.93804,0,0,2014-09-28,32,2000,5,0.0025,-0.0025,0.0025,-1.252762968495368,32.5
175,Ten 2A,Continuous,20,5,30.846153846153847,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,6,1,1,demersal,solitary,33,conspicuous,1,2014-09-28,33,153.93804,0,0,2014-09-28,32,2000,2,0.001,-0.001,0.001,-0.6931471805599454,32.5
175,Ten 2A,Continuous,20,5,30.846153846153847,Scorpaeniformes,Scorpaenidae,Pterois volitans,lionfish,2,1,1,demersal,solitary,45.7,conspicuous,1,2014-09-28,33,153.93804,0,0,2014-09-28,32,2000,2,0.001,-0.001,0.001,-0.6931471805599454,32.5
175,Ten 2A,Continuous,20,5,30.846153846153847,Scorpaeniformes,Scorpaenidae,Pterois volitans,lionfish,6,1,1,demersal,solitary,45.7,conspicuous,1,2014-09-28,33,153.93804,0,0,2014-09-28,32,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,32.5
175,Ten 2A,Continuous,20,5,30.846153846153847,Perciformes,Epinephelidae,Epinephelus striatus,nassau grouper,6,1,0,demersal,solitary,100,conspicuous,1,2014-09-28,33,153.93804,0,0,2014-09-28,32,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,32.5
175,Ten 2A,Continuous,20,5,30.846153846153847,Perciformes,Epinephelidae,Epinephelus morio,red grouper,6,1,0,demersal,solitary,125,none,1,2014-09-28,33,153.93804,0,0,2014-09-28,32,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,32.5
175,Ten 2A,Continuous,20,5,30.846153846153847,Anguilliformes,Muraenidae,Gymnothorax moringa,spotted moray,6,1,0,benthic,solitary,200,conspicuous,1,2014-09-28,33,153.93804,0,0,2014-09-28,32,2000,2,0.001,-0.001,0.001,-0.6931471805599454,32.5
176,Ten 3A,Continuous,45,5,46.84615384615385,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,3,1,1,demersal,solitary,33,conspicuous,1,2014-09-28,33,153.93804,2,0.012992240254585546,2014-09-28,33.5,2000,3,0.0015,0.011492240254585546,0.014492240254585545,1.722212176548469,33.25
176,Ten 3A,Continuous,45,5,46.84615384615385,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,4,1,1,demersal,solitary,33,conspicuous,1,2014-09-28,33,153.93804,0,0,2014-09-28,33.5,2000,7,0.0035,-0.0035,0.0035,-1.5040773967762737,33.25
176,Ten 3A,Continuous,45,5,46.84615384615385,Scorpaeniformes,Scorpaenidae,Pterois volitans,lionfish,2,1,1,demersal,solitary,45.7,conspicuous,1,2014-09-28,33,153.93804,0,0,2014-09-28,33.5,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,33.25
176,Ten 3A,Continuous,45,5,46.84615384615385,Perciformes,Epinephelidae,Mycteroperca microlepis,gag grouper,6,1,0,demersal,solitary,145,none,1,2014-09-28,33,153.93804,0,0,2014-09-28,33.5,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,33.25
176,Ten 3A,Continuous,45,5,46.84615384615385,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,5,1,1,demersal,solitary,33,conspicuous,1,2014-09-28,33,153.93804,0,0,2014-09-28,33.5,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,33.25
176,Ten 3A,Continuous,45,5,46.84615384615385,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,6,1,1,demersal,solitary,33,conspicuous,1,2014-09-28,33,153.93804,0,0,2014-09-28,33.5,2000,2,0.001,-0.001,0.001,-0.6931471805599454,33.25
176,Ten 3A,Continuous,45,5,46.84615384615385,Perciformes,Epinephelidae,Epinephelus striatus,nassau grouper,6,1,0,demersal,solitary,100,conspicuous,1,2014-09-28,33,153.93804,0,0,2014-09-28,33.5,2000,2,0.001,-0.001,0.001,-0.6931471805599454,33.25
176,Ten 3A,Continuous,45,5,46.84615384615385,Anguilliformes,Muraenidae,Gymnothorax moringa,spotted moray,6,1,0,benthic,solitary,200,conspicuous,1,2014-09-28,33,153.93804,0,0,2014-09-28,33.5,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,33.25
177,Ten 5A,Continuous,20,3,21.115384615384617,Perciformes,Epinephelidae,Mycteroperca bonaci,black grouper,6,1,0,demersal,solitary,152,none,1,2014-09-28,34,153.93804,1,0.006496120127292773,2014-09-28,32,2000,0,0,0.006496120127292773,0.006496120127292773,2.0143855703270273,33
177,Ten 5A,Continuous,20,3,21.115384615384617,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,3,1,1,demersal,solitary,33,conspicuous,1,2014-09-28,34,153.93804,1,0.006496120127292773,2014-09-28,32,2000,1,5e-4,0.005996120127292772,0.006996120127292773,1.6089204622188626,33
177,Ten 5A,Continuous,20,3,21.115384615384617,Perciformes,Epinephelidae,Mycteroperca microlepis,gag grouper,6,1,0,demersal,solitary,145,none,1,2014-09-28,34,153.93804,0,0,2014-09-28,32,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,33
177,Ten 5A,Continuous,20,3,21.115384615384617,Anguilliformes,Muraenidae,Gymnothorax moringa,spotted moray,6,1,0,benthic,solitary,200,conspicuous,1,2014-09-28,34,153.93804,0,0,2014-09-28,32,2000,2,0.001,-0.001,0.001,-0.6931471805599454,33
178,Conch 3A,Continuous,30,20,33.53846153846154,Syngnathiformes,Aulostomidae,Aulostomus maculatus,trumpetfish,6,1,0,demersal,solitary,80,none,1,2014-09-14,55,153.93804,1,0.006496120127292773,2014-09-29,41,2000,0,0,0.006496120127292773,0.006496120127292773,2.0143855703270273,48
178,Conch 3A,Continuous,30,20,33.53846153846154,Perciformes,Epinephelidae,Mycteroperca bonaci,black grouper,6,1,0,demersal,solitary,152,none,1,2014-09-14,55,153.93804,0,0,2014-09-29,41,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,48
178,Conch 3A,Continuous,30,20,33.53846153846154,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,2,1,1,demersal,solitary,33,conspicuous,1,2014-09-14,55,153.93804,0,0,2014-09-29,41,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,48
178,Conch 3A,Continuous,30,20,33.53846153846154,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,4,1,1,demersal,solitary,33,conspicuous,1,2014-09-14,55,153.93804,0,0,2014-09-29,41,2000,10,0.005,-0.005,0.005,-1.7917594692280545,48
178,Conch 3A,Continuous,30,20,33.53846153846154,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,5,1,1,demersal,solitary,33,conspicuous,1,2014-09-14,55,153.93804,0,0,2014-09-29,41,2000,3,0.0015,-0.0015,0.0015,-0.9162907318741551,48
178,Conch 3A,Continuous,30,20,33.53846153846154,Perciformes,Sphyraenidae,Sphyraena barracuda,barracuda,6,1,0,demersal,solitary,180,cryptic,0,2014-09-14,55,153.93804,0,0,2014-09-29,41,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,48
178,Conch 3A,Continuous,30,20,33.53846153846154,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,3,1,1,demersal,solitary,33,conspicuous,1,2014-09-14,55,153.93804,0,0,2014-09-29,41,2000,4,0.002,-0.002,0.002,-1.0986122886681091,48
178,Conch 3A,Continuous,30,20,33.53846153846154,Anguilliformes,Muraenidae,Gymnothorax funebris,green moray,6,1,1,demersal,solitary,250,none,1,2014-09-14,55,153.93804,0,0,2014-09-29,41,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,48
178,Conch 3A,Continuous,30,20,33.53846153846154,Anguilliformes,Muraenidae,Gymnothorax moringa,spotted moray,6,1,0,benthic,solitary,200,conspicuous,1,2014-09-14,55,153.93804,0,0,2014-09-29,41,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,48
179,Conch 4B,Continuous,20,15,18.53846153846154,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,3,1,1,demersal,solitary,33,conspicuous,1,2014-09-14,46,153.93804,1,0.006496120127292773,2014-09-29,41,2000,1,5e-4,0.005996120127292772,0.006996120127292773,1.6089204622188626,43.5
179,Conch 4B,Continuous,20,15,18.53846153846154,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,4,1,1,demersal,solitary,33,conspicuous,1,2014-09-14,46,153.93804,1,0.006496120127292773,2014-09-29,41,2000,5,0.0025,0.003996120127292772,0.008996120127292773,0.7616226018316592,43.5
179,Conch 4B,Continuous,20,15,18.53846153846154,Anguilliformes,Muraenidae,Gymnothorax funebris,green moray,6,1,1,demersal,solitary,250,none,1,2014-09-14,46,153.93804,0,0,2014-09-29,41,2000,2,0.001,-0.001,0.001,-0.6931471805599454,43.5
179,Conch 4B,Continuous,20,15,18.53846153846154,Perciformes,Sphyraenidae,Sphyraena barracuda,barracuda,6,1,0,demersal,solitary,180,cryptic,0,2014-09-14,46,153.93804,0,0,2014-09-29,41,2000,2,0.001,-0.001,0.001,-0.6931471805599454,43.5
179,Conch 4B,Continuous,20,15,18.53846153846154,Anguilliformes,Muraenidae,Gymnothorax miliaris,goldentail moray,4,1,0,benthic,solitary,70,conspicuous,1,2014-09-14,46,153.93804,0,0,2014-09-29,41,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,43.5
179,Conch 4B,Continuous,20,15,18.53846153846154,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,2,1,1,demersal,solitary,33,conspicuous,1,2014-09-14,46,153.93804,0,0,2014-09-29,41,2000,5,0.0025,-0.0025,0.0025,-1.252762968495368,43.5
179,Conch 4B,Continuous,20,15,18.53846153846154,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,5,1,1,demersal,solitary,33,conspicuous,1,2014-09-14,46,153.93804,0,0,2014-09-29,41,2000,3,0.0015,-0.0015,0.0015,-0.9162907318741551,43.5
179,Conch 4B,Continuous,20,15,18.53846153846154,Scorpaeniformes,Scorpaenidae,Pterois volitans,lionfish,2,1,1,demersal,solitary,45.7,conspicuous,1,2014-09-14,46,153.93804,0,0,2014-09-29,41,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,43.5
179,Conch 4B,Continuous,20,15,18.53846153846154,Anguilliformes,Muraenidae,Gymnothorax moringa,spotted moray,6,1,0,benthic,solitary,200,conspicuous,1,2014-09-14,46,153.93804,0,0,2014-09-29,41,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,43.5
180,Conch 6A,Continuous,30,10,27.384615384615383,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,4,1,1,demersal,solitary,33,conspicuous,1,2014-09-14,45,153.93804,1,0.006496120127292773,2014-09-29,44,2000,7,0.0035,0.002996120127292773,0.009996120127292773,0.5103081735507535,44.5
180,Conch 6A,Continuous,30,10,27.384615384615383,Syngnathiformes,Aulostomidae,Aulostomus maculatus,trumpetfish,6,1,0,demersal,solitary,80,none,1,2014-09-14,45,153.93804,1,0.006496120127292773,2014-09-29,44,2000,0,0,0.006496120127292773,0.006496120127292773,2.0143855703270273,44.5
180,Conch 6A,Continuous,30,10,27.384615384615383,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,2,1,1,demersal,solitary,33,conspicuous,1,2014-09-14,45,153.93804,0,0,2014-09-29,44,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,44.5
180,Conch 6A,Continuous,30,10,27.384615384615383,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,5,1,1,demersal,solitary,33,conspicuous,1,2014-09-14,45,153.93804,0,0,2014-09-29,44,2000,3,0.0015,-0.0015,0.0015,-0.9162907318741551,44.5
180,Conch 6A,Continuous,30,10,27.384615384615383,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,3,1,1,demersal,solitary,33,conspicuous,1,2014-09-14,45,153.93804,0,0,2014-09-29,44,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,44.5
180,Conch 6A,Continuous,30,10,27.384615384615383,Anguilliformes,Muraenidae,Gymnothorax moringa,spotted moray,4,1,0,benthic,solitary,200,conspicuous,1,2014-09-14,45,153.93804,0,0,2014-09-29,44,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,44.5
182,KL-P2,Patch,10,65,25,Perciformes,Epinephelidae,Epinephelus morio,red grouper,6,1,0,demersal,solitary,125,none,1,2014-09-29,17,28.27433388,2,0.070735530268839,2014-09-29,15,256.5,2,0.007797270955165692,0.0629382593136733,0.07853280122400469,2.0985446109186436,16
182,KL-P2,Patch,10,65,25,Perciformes,Lutjanidae,Lutjanus griseus,gray snapper,5,1,1,demersal,schooling,89,none,0,2014-09-29,17,28.27433388,1,0.0353677651344195,2014-09-29,15,256.5,0,0,0.0353677651344195,0.0353677651344195,3.5936828090608337,16
182,KL-P2,Patch,10,65,25,Perciformes,Epinephelidae,Epinephelus morio,red grouper,5,1,0,demersal,solitary,125,none,1,2014-09-29,17,28.27433388,0,0,2014-09-29,15,256.5,3,0.011695906432748537,-0.011695906432748537,0.011695906432748537,-2.5412796133756315,16
182,KL-P2,Patch,10,65,25,Anguilliformes,Muraenidae,Gymnothorax moringa,spotted moray,6,1,0,benthic,solitary,200,conspicuous,1,2014-09-29,17,28.27433388,0,0,2014-09-29,15,256.5,1,0.003898635477582846,-0.003898635477582846,0.003898635477582846,-1.5889566923728227,16
182,KL-P2,Patch,10,65,25,Anguilliformes,Muraenidae,Gymnothorax miliaris,goldentail moray,4,1,0,benthic,solitary,70,conspicuous,1,2014-09-29,17,28.27433388,0,0,2014-09-29,15,256.5,1,0.003898635477582846,-0.003898635477582846,0.003898635477582846,-1.5889566923728227,16
182,KL-P2,Patch,10,65,25,Scorpaeniformes,Scorpaenidae,Pterois volitans,lionfish,2,1,1,demersal,solitary,45.7,conspicuous,1,2014-09-29,17,28.27433388,0,0,2014-09-29,15,256.5,1,0.003898635477582846,-0.003898635477582846,0.003898635477582846,-1.5889566923728227,16
182,KL-P2,Patch,10,65,25,Anguilliformes,Muraenidae,Gymnothorax moringa,spotted moray,3,1,0,benthic,solitary,200,conspicuous,1,2014-09-29,17,28.27433388,0,0,2014-09-29,15,256.5,1,0.003898635477582846,-0.003898635477582846,0.003898635477582846,-1.5889566923728227,16
182,KL-P2,Patch,10,65,25,Anguilliformes,Muraenidae,Gymnothorax moringa,spotted moray,4,1,0,benthic,solitary,200,conspicuous,1,2014-09-29,17,28.27433388,0,0,2014-09-29,15,256.5,1,0.003898635477582846,-0.003898635477582846,0.003898635477582846,-1.5889566923728227,16
185,BISC-P12a,Patch,75,5,42.166666666666664,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,3,1,1,demersal,solitary,33,conspicuous,1,2015-03-16,14,28.27433388,1,0.0353677651344195,2015-03-16,19,1131,0,0,0.0353677651344195,0.0353677651344195,3.5936828090608337,16.5
185,BISC-P12a,Patch,75,5,42.166666666666664,Perciformes,Lutjanidae,Lutjanus griseus,gray snapper,5,1,1,demersal,schooling,89,none,0,2015-03-16,14,28.27433388,1,0.0353677651344195,2015-03-16,19,1131,0,0,0.0353677651344195,0.0353677651344195,3.5936828090608337,16.5
185,BISC-P12a,Patch,75,5,42.166666666666664,Perciformes,Epinephelidae,Mycteroperca microlepis,gag grouper,6,1,0,demersal,solitary,145,none,1,2015-03-16,14,28.27433388,0,0,2015-03-16,19,1131,1,8.841732979664014e-4,-8.841732979664014e-4,8.841732979664014e-4,-0.6334891559824962,16.5
185,BISC-P12a,Patch,75,5,42.166666666666664,Scorpaeniformes,Scorpaenidae,Pterois volitans,lionfish,6,1,1,demersal,solitary,45.7,conspicuous,1,2015-03-16,14,28.27433388,0,0,2015-03-16,19,1131,1,8.841732979664014e-4,-8.841732979664014e-4,8.841732979664014e-4,-0.6334891559824962,16.5
185,BISC-P12a,Patch,75,5,42.166666666666664,Perciformes,Epinephelidae,Epinephelus morio,red grouper,5,1,0,demersal,solitary,125,none,1,2015-03-16,14,28.27433388,0,0,2015-03-16,19,1131,1,8.841732979664014e-4,-8.841732979664014e-4,8.841732979664014e-4,-0.6334891559824962,16.5
185,BISC-P12a,Patch,75,5,42.166666666666664,Anguilliformes,Muraenidae,Gymnothorax moringa,spotted moray,6,1,0,benthic,solitary,200,conspicuous,1,2015-03-16,14,28.27433388,0,0,2015-03-16,19,1131,1,8.841732979664014e-4,-8.841732979664014e-4,8.841732979664014e-4,-0.6334891559824962,16.5
186,BISC-P13a,Patch,80,5,49.07692307692308,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,4,1,1,demersal,solitary,33,conspicuous,1,2015-03-16,26,78.53981634,1,0.01273239544731026,2015-03-16,20,3276,0,0,0.01273239544731026,0.01273239544731026,2.619757672683737,23
186,BISC-P13a,Patch,80,5,49.07692307692308,Perciformes,Epinephelidae,Mycteroperca bonaci,black grouper,6,1,0,demersal,solitary,152,none,1,2015-03-16,26,78.53981634,0,0,2015-03-16,20,3276,1,3.0525030525030525e-4,-3.0525030525030525e-4,3.0525030525030525e-4,-0.2663948271719754,23
186,BISC-P13a,Patch,80,5,49.07692307692308,Perciformes,Lutjanidae,Lutjanus griseus,gray snapper,5,1,1,demersal,schooling,89,none,0,2015-03-16,26,78.53981634,0,0,2015-03-16,20,3276,4,0.001221001221001221,-0.001221001221001221,0.001221001221001221,-0.7979580946650522,23
186,BISC-P13a,Patch,80,5,49.07692307692308,Perciformes,Epinephelidae,Epinephelus guttatus,red hind,5,1,0,demersal,solitary,76,conspicuous,0,2015-03-16,26,78.53981634,0,0,2015-03-16,20,3276,1,3.0525030525030525e-4,-3.0525030525030525e-4,3.0525030525030525e-4,-0.2663948271719754,23
187,BISC-W13,Continuous,40,5,29.5,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,2,1,1,demersal,solitary,33,conspicuous,1,2015-03-16,55,176.7145868,1,0.005658842419905994,2015-03-16,60.5,2000,4,0.002,0.0036588424199059943,0.007658842419905994,0.797333369952411,57.75
187,BISC-W13,Continuous,40,5,29.5,Perciformes,Epinephelidae,Cephalopholis fulva,coney,5,1,1,demersal,solitary,41,conspicuous,1,2015-03-16,55,176.7145868,1,0.005658842419905994,2015-03-16,60.5,2000,1,5e-4,0.005158842419905994,0.006158842419905995,1.4904805505123555,57.75
187,BISC-W13,Continuous,40,5,29.5,Syngnathiformes,Aulostomidae,Aulostomus maculatus,trumpetfish,5,1,0,demersal,solitary,80,none,1,2015-03-16,55,176.7145868,1,0.005658842419905994,2015-03-16,60.5,2000,0,0,0.005658842419905994,0.005658842419905994,1.8959456586205201,57.75
187,BISC-W13,Continuous,40,5,29.5,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,4,1,1,demersal,solitary,33,conspicuous,1,2015-03-16,55,176.7145868,1,0.005658842419905994,2015-03-16,60.5,2000,4,0.002,0.0036588424199059943,0.007658842419905994,0.797333369952411,57.75
187,BISC-W13,Continuous,40,5,29.5,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,3,1,1,demersal,solitary,33,conspicuous,1,2015-03-16,55,176.7145868,0,0,2015-03-16,60.5,2000,5,0.0025,-0.0025,0.0025,-1.252762968495368,57.75
187,BISC-W13,Continuous,40,5,29.5,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,5,1,1,demersal,solitary,33,conspicuous,1,2015-03-16,55,176.7145868,0,0,2015-03-16,60.5,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,57.75
187,BISC-W13,Continuous,40,5,29.5,Perciformes,Epinephelidae,Rypticus saponaceus,greater soapfish,4,1,0,demersal,solitary,35,none,1,2015-03-16,55,176.7145868,0,0,2015-03-16,60.5,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,57.75
187,BISC-W13,Continuous,40,5,29.5,Scorpaeniformes,Scorpaenidae,Pterois volitans,lionfish,5,1,1,demersal,solitary,45.7,conspicuous,1,2015-03-16,55,176.7145868,0,0,2015-03-16,60.5,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,57.75
187,BISC-W13,Continuous,40,5,29.5,Scorpaeniformes,Scorpaenidae,Pterois volitans,lionfish,6,1,1,demersal,solitary,45.7,conspicuous,1,2015-03-16,55,176.7145868,0,0,2015-03-16,60.5,2000,3,0.0015,-0.0015,0.0015,-0.9162907318741551,57.75
187,BISC-W13,Continuous,40,5,29.5,Perciformes,Lutjanidae,Lutjanus analis,mutton snapper,6,1,0,demersal,solitary,94,cryptic,0,2015-03-16,55,176.7145868,0,0,2015-03-16,60.5,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,57.75
188,BISC-W60-4b,Continuous,50,5,27.923076923076923,Perciformes,Lutjanidae,Lutjanus analis,mutton snapper,6,1,0,demersal,solitary,94,cryptic,0,2015-03-16,53,176.7145868,1,0.005658842419905994,2015-03-16,55.5,2000,0,0,0.005658842419905994,0.005658842419905994,1.8959456586205201,54.25
188,BISC-W60-4b,Continuous,50,5,27.923076923076923,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,2,1,1,demersal,solitary,33,conspicuous,1,2015-03-16,53,176.7145868,1,0.005658842419905994,2015-03-16,55.5,2000,4,0.002,0.0036588424199059943,0.007658842419905994,0.797333369952411,54.25
188,BISC-W60-4b,Continuous,50,5,27.923076923076923,Syngnathiformes,Aulostomidae,Aulostomus maculatus,trumpetfish,6,1,0,demersal,solitary,80,none,1,2015-03-16,53,176.7145868,1,0.005658842419905994,2015-03-16,55.5,2000,0,0,0.005658842419905994,0.005658842419905994,1.8959456586205201,54.25
188,BISC-W60-4b,Continuous,50,5,27.923076923076923,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,3,1,1,demersal,solitary,33,conspicuous,1,2015-03-16,53,176.7145868,0,0,2015-03-16,55.5,2000,8,0.004,-0.004,0.004,-1.6094379124341005,54.25
188,BISC-W60-4b,Continuous,50,5,27.923076923076923,Perciformes,Epinephelidae,Cephalopholis fulva,coney,3,1,1,demersal,solitary,41,conspicuous,1,2015-03-16,53,176.7145868,0,0,2015-03-16,55.5,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,54.25
188,BISC-W60-4b,Continuous,50,5,27.923076923076923,Scorpaeniformes,Scorpaenidae,Pterois volitans,lionfish,3,1,1,demersal,solitary,45.7,conspicuous,1,2015-03-16,53,176.7145868,0,0,2015-03-16,55.5,2000,2,0.001,-0.001,0.001,-0.6931471805599454,54.25
188,BISC-W60-4b,Continuous,50,5,27.923076923076923,Scorpaeniformes,Scorpaenidae,Pterois volitans,lionfish,5,1,1,demersal,solitary,45.7,conspicuous,1,2015-03-16,53,176.7145868,0,0,2015-03-16,55.5,2000,2,0.001,-0.001,0.001,-0.6931471805599454,54.25
188,BISC-W60-4b,Continuous,50,5,27.923076923076923,Scorpaeniformes,Scorpaenidae,Pterois volitans,lionfish,6,1,1,demersal,solitary,45.7,conspicuous,1,2015-03-16,53,176.7145868,0,0,2015-03-16,55.5,2000,3,0.0015,-0.0015,0.0015,-0.9162907318741551,54.25
188,BISC-W60-4b,Continuous,50,5,27.923076923076923,Anguilliformes,Muraenidae,Gymnothorax moringa,spotted moray,6,1,0,benthic,solitary,200,conspicuous,1,2015-03-16,53,176.7145868,0,0,2015-03-16,55.5,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,54.25
189,KL-W2,Continuous,20,5,30.6,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,2,1,1,demersal,solitary,33,conspicuous,1,2015-03-17,46,176.7145868,1,0.005658842419905994,2015-03-17,50.5,2000,1,5e-4,0.005158842419905994,0.006158842419905995,1.4904805505123555,48.25
189,KL-W2,Continuous,20,5,30.6,Scorpaeniformes,Scorpaenidae,Scorpaena plumieri,spotted scorpionfish,6,1,0,demersal,solitary,50,cryptic,1,2015-03-17,46,176.7145868,1,0.005658842419905994,2015-03-17,50.5,2000,0,0,0.005658842419905994,0.005658842419905994,1.8959456586205201,48.25
189,KL-W2,Continuous,20,5,30.6,Syngnathiformes,Aulostomidae,Aulostomus maculatus,trumpetfish,4,1,0,demersal,solitary,80,none,1,2015-03-17,46,176.7145868,1,0.005658842419905994,2015-03-17,50.5,2000,0,0,0.005658842419905994,0.005658842419905994,1.8959456586205201,48.25
